net_profit,net_pct,max_dd_pct,win_rate,sharpe,profit_factor,trades,largest_loss,leverage,capital_pct,max_trades,max_drawdown_pct,target_goal_value
246.23400803690276,105.22820856277897,16.731012556984652,74.35897435897436,11.600844997601097,2.231083164515456,39,-71.2014223891355,8,15,3,12,15
151.2916133674828,64.65453562712939,13.345860508728864,63.33333333333333,7.899290160521401,2.2721183502909517,30,-29.370514627805036,8,15,3,12,18
235.70402607737182,100.7282162723811,8.482630068209227,71.875,11.037327260793681,3.5430734285071748,32,-25.408442980279716,8,15,3,100,12
153.44661316184155,65.5754757101887,29.815376165013124,80.0,7.593329295412115,1.7460879781424816,30,-71.2014223891355,8,15,3,100,15
218.9033586828228,93.54844388154821,7.5141350351554435,69.23076923076923,11.185603282342239,4.33703539259995,26,-24.503429301404918,8,15,3,100,18
288.63999492018456,123.35042517956605,11.76132509145312,70.73170731707317,13.005496335878881,3.005363601575707,41,-29.28543500389495,8,15,4,10,12
-15.622928336359557,-6.676465101008358,42.581587230452364,52.77777777777778,0.9442301508783218,0.9271099323415896,36,-37.35048110203983,8,15,4,10,15
21.0894516083991,9.012586157435512,36.036281918446505,51.42857142857142,2.5930218165249546,1.0920035968843798,35,-43.633001471952355,8,15,4,10,18
277.41855738426364,118.55493905310412,12.345454266419589,70.73170731707317,12.611024508557735,2.8251194793669656,41,-34.80206998526999,8,15,4,12,12
46.229231643016476,19.75608189872499,36.48936630394363,62.5,3.4070671708261275,1.216188737795156,40,-37.21452712972169,8,15,4,12,15
226.57180225620812,96.82555651974705,13.372235217556014,68.75,10.643593589816556,3.2019834509639864,32,-29.370514627805036,8,15,4,12,18
358.8453648965443,153.35272004125827,11.76132509145312,76.31578947368422,14.516039370354434,4.580256708397843,38,-31.991865656484826,8,15,4,100,12
35.84793657976566,15.31963101699387,29.048227959513078,73.07692307692307,3.0023941244634105,1.231956114223456,26,-50.00311709041257,8,15,4,100,15
215.36271843512958,92.03534975860238,7.5141350351554435,67.85714285714286,11.03427809984579,4.101628307743539,28,-24.25326291862652,8,15,4,100,18
605.0382204717795,258.56334208195705,14.806149283141393,73.68421052631578,18.69690556041136,3.0255082758284546,57,-84.37473997482596,8,18,3,10,12
255.35395563051114,109.12562206432099,10.148950219475175,68.96551724137932,11.458022988570256,3.271160864792906,29,-31.67547876061802,8,18,3,10,15
241.6590515992449,103.27309897403627,19.181321288261085,69.23076923076923,9.545742659744015,1.9007915021676198,39,-53.03603175744747,8,18,3,10,18
525.7372975391534,224.67405877741595,15.548400784880132,78.72340425531915,14.803087447873626,3.3954051619612806,47,-83.39419445805368,8,18,3,12,12
255.43793962678527,109.16151266101934,10.229908249204463,72.41379310344827,11.002993831124966,3.288230946616104,29,-31.682836595405625,8,18,3,12,15
203.10043785047273,86.79505891045844,39.850161931307596,75.0,8.084743326766501,1.511328028464777,36,-101.35447905906837,8,18,3,12,18
401.55447509817253,171.60447653768057,19.678973708883017,77.27272727272727,13.038952987254847,2.610443701511669,44,-83.83139358716774,8,18,3,100,12
255.35395563051114,109.12562206432099,10.148950219475175,68.96551724137932,11.458022988570256,3.271160864792906,29,-31.67547876061802,8,18,3,100,15
182.49702097752385,77.99017990492472,35.63935114553248,80.0,7.610305147935515,1.6395027156806186,30,-99.80457629007947,8,18,3,100,18
393.56594295507216,168.19057391242401,14.403323346471122,70.73170731707317,12.958550957713085,2.9436320701793126,41,-40.86679524126293,8,18,4,10,15
271.53602040319953,116.04103436034168,39.55554589283673,66.66666666666666,9.307779767130796,1.9655192154055037,51,-35.20557548126092,8,18,4,10,12
25.093776315895024,10.723836032433772,43.77090623103441,61.53846153846154,2.7578020256151925,1.0924460338123527,39,-44.57414324161918,8,18,4,10,18
393.56594295507216,168.19057391242401,14.403323346471122,70.73170731707317,12.958550957713085,2.9436320701793126,41,-40.86679524126293,8,18,4,12,15
586.6949124223784,250.72432154802496,16.277959475578964,78.18181818181819,17.144774086200147,3.241058995664943,55,-76.51281884472807,8,18,4,12,12
-23.236282850599277,-9.930035406239007,49.37203081220719,52.77777777777778,1.129340910466265,0.9133871182185583,36,-45.765468386082645,8,18,4,12,18
483.0137562523468,206.41613515057554,33.22444583465128,80.76923076923077,13.857400181400914,2.6214949964386776,52,-83.77815908398019,8,18,4,100,12
491.91767517152954,210.22122870578187,14.403323346471122,76.31578947368422,14.407372113171302,4.4503109613809535,38,-46.84549463395234,8,18,4,100,15
